,address,city,soldDate,soldPrice,sqft,zipCode,borough,PricePerSQFT
803,27 Stone Crest Ct,Staten Island,3-Aug-18,422000.0,1134,10308,Staten Island,372.13403880070547
804,321 Pacific Ave,Staten Island,3-Aug-18,545000.0,912,10312,Staten Island,597.5877192982456
805,1085 Rensselaer Ave,Staten Island,3-Aug-18,600000.0,1592,10309,Staten Island,376.88442211055275
806,17 Emily Ln,Staten Island,3-Aug-18,273000.0,1354,10312,Staten Island,201.62481536189068
807,489 Genesee Ave,Staten Island,6-Aug-18,842000.0,1672,10312,Staten Island,503.58851674641147
808,32 Barlow Ave,Staten Island,6-Aug-18,315000.0,1080,10308,Staten Island,291.6666666666667
809,24 James Pl,Staten Island,6-Aug-18,870000.0,1504,10305,Staten Island,578.4574468085107
810,428 Englewood Ave,Staten Island,6-Aug-18,639000.0,1800,10309,Staten Island,355.0
811,68 Van Pelt Ave,Staten Island,6-Aug-18,650000.0,3040,10303,Staten Island,213.81578947368422
812,167 Keiber Ct,Staten Island,6-Aug-18,735000.0,1721,10314,Staten Island,427.0772806507844
813,370 Thornycroft Ave,Staten Island,6-Aug-18,665000.0,2150,10312,Staten Island,309.30232558139534
814,755 Narrows Rd N #906A,Staten Island,6-Aug-18,355000.0,1208,10304,Staten Island,293.87417218543044
815,15 Elvira Ct,Staten Island,6-Aug-18,1150000.0,2564,10306,Staten Island,448.51794071762873
816,35 Indale Ave,Staten Island,6-Aug-18,462900.0,1908,10309,Staten Island,242.61006289308176
817,21 Bard Ave,Staten Island,6-Aug-18,499000.0,1104,10310,Staten Island,451.9927536231884
818,740 Stafford Ave,Staten Island,6-Aug-18,765000.0,2860,10309,Staten Island,267.4825174825175
819,121 Keating Pl,Staten Island,6-Aug-18,678000.0,2049,10314,Staten Island,330.8931185944363
820,524 Golfview Ct,Staten Island,6-Aug-18,410000.0,1848,10314,Staten Island,221.86147186147187
821,297 Chesterton Ave,Staten Island,6-Aug-18,625000.0,960,10306,Staten Island,651.0416666666666
822,80 Daffodil Ln #A,Staten Island,6-Aug-18,305000.0,1649,10314,Staten Island,184.96058217101273
823,833 Hylan Blvd,Staten Island,6-Aug-18,835000.0,2128,10305,Staten Island,392.3872180451128
824,74 Redgrave Ave,Staten Island,3-Aug-18,560000.0,1440,10306,Staten Island,388.8888888888889
825,24 Princeton Ln,Staten Island,3-Aug-18,450000.0,1088,10312,Staten Island,413.6029411764706
826,14 Narrows Rd S,Staten Island,3-Aug-18,400000.0,1372,10305,Staten Island,291.5451895043732
827,55 Laurel Ave #57,Staten Island,3-Aug-18,475000.0,4298,10304,Staten Island,110.51651931130759
828,81 Church Ave,Staten Island,7-Aug-18,400000.0,1192,10314,Staten Island,335.5704697986577
829,175 Parkview Loop,Staten Island,7-Aug-18,340000.0,945,10314,Staten Island,359.7883597883598
830,91 Kirshon Ave,Staten Island,7-Aug-18,562000.0,1110,10314,Staten Island,506.3063063063063
831,976 S Railroad Ave,Staten Island,7-Aug-18,520000.0,701,10306,Staten Island,741.7974322396576
832,26 Russek Dr,Staten Island,7-Aug-18,475000.0,1826,10312,Staten Island,260.13143483023003
833,104 Gauldy Ave,Staten Island,7-Aug-18,468000.0,1296,10314,Staten Island,361.1111111111111
834,18 Lyndale Ln,Staten Island,7-Aug-18,415000.0,1480,10312,Staten Island,280.4054054054054
835,38 Stone Ln #130,Staten Island,7-Aug-18,420000.0,1242,10314,Staten Island,338.1642512077295
836,28 Hempstead Ave,Staten Island,7-Aug-18,670000.0,1660,10306,Staten Island,403.6144578313253
837,128 Marisa Cir,Staten Island,7-Aug-18,860000.0,2483,10309,Staten Island,346.3552154651631
838,19 Wood Ct #581,Staten Island,7-Aug-18,423852.0,1700,10309,Staten Island,249.32470588235293
839,75 Francesca Ln,Staten Island,7-Aug-18,373900.0,1324,10303,Staten Island,282.40181268882174
840,87 Longview Rd,Staten Island,7-Aug-18,620000.0,1124,10304,Staten Island,551.6014234875445
841,57 Spartan Ave,Staten Island,7-Aug-18,300000.0,2400,10303,Staten Island,125.0
842,1932 Clove Rd,Staten Island,7-Aug-18,506000.0,1080,10304,Staten Island,468.51851851851853
843,70 Rice Ave,Staten Island,7-Aug-18,692000.0,1096,10314,Staten Island,631.3868613138686
844,465 Henderson Ave,Staten Island,6-Aug-18,850000.0,2400,10310,Staten Island,354.1666666666667
845,190 Nevada Ave,Staten Island,6-Aug-18,1175000.0,2360,10306,Staten Island,497.8813559322034
846,118 Clawson St,Staten Island,6-Aug-18,650000.0,836,10306,Staten Island,777.5119617224881
847,258 Hylan Blvd,Staten Island,6-Aug-18,585000.0,1296,10305,Staten Island,451.3888888888889
848,123 Roman Ave,Staten Island,6-Aug-18,570000.0,1304,10314,Staten Island,437.1165644171779
849,81 Sleepy Hollow Rd,Staten Island,6-Aug-18,730000.0,1864,10314,Staten Island,391.6309012875536
850,892 Elbe Ave,Staten Island,6-Aug-18,673000.0,1152,10304,Staten Island,584.2013888888889
851,298 Weed Ave,Staten Island,6-Aug-18,770000.0,2136,10306,Staten Island,360.48689138576776
852,155 Heffernan St,Staten Island,6-Aug-18,630000.0,2220,10312,Staten Island,283.7837837837838
853,178 Dahlia St,Staten Island,6-Aug-18,1175000.0,3500,10312,Staten Island,335.7142857142857
854,26 Alverson Ave,Staten Island,6-Aug-18,780000.0,1364,10309,Staten Island,571.8475073313783
855,99 Merrick Ave,Staten Island,9-Aug-18,960000.0,2388,10301,Staten Island,402.0100502512563
856,19 Anita St #A,Staten Island,9-Aug-18,400000.0,1180,10314,Staten Island,338.9830508474576
857,48 Oxford Pl,Staten Island,9-Aug-18,680000.0,3385,10301,Staten Island,200.88626292466765
858,67 Scott Ave #B,Staten Island,9-Aug-18,640000.0,1200,10305,Staten Island,533.3333333333334
859,21 Lyceum Ct,Staten Island,8-Aug-18,385000.0,1176,10310,Staten Island,327.3809523809524
860,244 Fillmore St,Staten Island,8-Aug-18,400000.0,1892,10301,Staten Island,211.41649048625794
861,421 Montreal Ave,Staten Island,8-Aug-18,605000.0,1200,10306,Staten Island,504.1666666666667
862,1191 Olympia Blvd,Staten Island,8-Aug-18,763586.0,2620,10306,Staten Island,291.44503816793895
863,26 Niles Pl,Staten Island,8-Aug-18,760000.0,1588,10314,Staten Island,478.58942065491186
864,67 Hendricks Ave,Staten Island,8-Aug-18,330000.0,1896,10301,Staten Island,174.0506329113924
865,22 Amador St,Staten Island,8-Aug-18,445900.0,1344,10303,Staten Island,331.7708333333333
866,45 Bang Ter,Staten Island,8-Aug-18,625000.0,1584,10305,Staten Island,394.57070707070704
867,170 Westervelt Ave,Staten Island,10-Aug-18,482500.0,2052,10301,Staten Island,235.1364522417154
868,18 Sheridan Pl,Staten Island,10-Aug-18,600000.0,1720,10312,Staten Island,348.83720930232556
869,22 Lester St,Staten Island,10-Aug-18,473444.0,1124,10314,Staten Island,421.2135231316726
870,33 Chatham St,Staten Island,10-Aug-18,499488.0,1120,10312,Staten Island,445.9714285714286
871,538 Buchanan Ave #A,Staten Island,10-Aug-18,305000.0,902,10314,Staten Island,338.13747228381374
872,401 Jewett Ave,Staten Island,10-Aug-18,440000.0,1304,10302,Staten Island,337.4233128834356
873,10 Memo St,Staten Island,10-Aug-18,628000.0,1680,10309,Staten Island,373.8095238095238
874,15 Hastings Ct,Staten Island,10-Aug-18,905000.0,3933,10309,Staten Island,230.10424612255275
875,156 Yetman Ave,Staten Island,10-Aug-18,495000.0,1050,10307,Staten Island,471.42857142857144
876,92 Bodine St,Staten Island,10-Aug-18,312312.0,1120,10310,Staten Island,278.85
877,327 Hillman Ave,Staten Island,9-Aug-18,519888.0,1368,10314,Staten Island,380.03508771929825
878,95 Woodlawn Ave,Staten Island,9-Aug-18,958000.0,2822,10305,Staten Island,339.47554925584694
879,20 Lawrence Ave #22,Staten Island,9-Aug-18,999999.0,3600,10310,Staten Island,277.7775
880,155 Bay St #4E,Staten Island,9-Aug-18,572000.0,1008,10301,Staten Island,567.4603174603175
881,30 Doreen Dr,Staten Island,9-Aug-18,339900.0,953,10303,Staten Island,356.6631689401889
882,58 Country Dr N #A,Staten Island,9-Aug-18,369000.0,957,10314,Staten Island,385.57993730407526
883,63 Caswell Ln,Staten Island,9-Aug-18,425000.0,1080,10314,Staten Island,393.51851851851853
884,279 Finley Ave,Staten Island,9-Aug-18,455000.0,1280,10306,Staten Island,355.46875
885,35 Comfort Ct,Staten Island,9-Aug-18,720000.0,1720,10312,Staten Island,418.6046511627907
886,139 Blackford Ave,Staten Island,9-Aug-18,315000.0,1230,10302,Staten Island,256.0975609756098
887,85 Woodvale Loop,Staten Island,9-Aug-18,1100000.0,5120,10309,Staten Island,214.84375
888,338 Clarke Ave,Staten Island,9-Aug-18,815000.0,1080,10306,Staten Island,754.6296296296297
889,244 Mace St,Staten Island,9-Aug-18,550000.0,2000,10306,Staten Island,275.0
890,58 Beacon Ave,Staten Island,9-Aug-18,787500.0,2292,10306,Staten Island,343.586387434555
891,93 Lynhurst Ave,Staten Island,9-Aug-18,455000.0,1200,10305,Staten Island,379.1666666666667
892,8 Alcott St #A,Staten Island,9-Aug-18,366000.0,1152,10312,Staten Island,317.7083333333333
893,102 Governor Rd,Staten Island,9-Aug-18,583500.0,1200,10314,Staten Island,486.25
894,76 Barlow Ave,Staten Island,13-Aug-18,720000.0,2338,10308,Staten Island,307.95551753635584
895,518 Falcon Ave,Staten Island,13-Aug-18,930000.0,840,10306,Staten Island,1107.142857142857
896,6 Lois Pl,Staten Island,13-Aug-18,633000.0,1330,10301,Staten Island,475.9398496240602
897,38 Courtney Loop,Staten Island,13-Aug-18,675000.0,1728,10305,Staten Island,390.625
898,97 Bond St,Staten Island,13-Aug-18,380000.0,1848,10302,Staten Island,205.62770562770564
899,120 Giegerich Ave,Staten Island,13-Aug-18,930000.0,2880,10307,Staten Island,322.9166666666667
900,27 Berglund Ave,Staten Island,13-Aug-18,820000.0,2048,10314,Staten Island,400.390625
901,19 Gadsen Pl #2E,Staten Island,13-Aug-18,197000.0,489,10314,Staten Island,402.8629856850716
902,69 Ebbitts St,Staten Island,13-Aug-18,392000.0,864,10306,Staten Island,453.7037037037037
903,22 Strawberry Ln,Staten Island,13-Aug-18,525000.0,1260,10312,Staten Island,416.6666666666667
904,193 Grimsby St,Staten Island,13-Aug-18,221500.0,358,10306,Staten Island,618.7150837988827
905,16 Hampton Grn,Staten Island,12-Aug-18,460000.0,1562,10312,Staten Island,294.49423815621
906,79 Martin Ave,Staten Island,10-Aug-18,695000.0,2076,10314,Staten Island,334.77842003853567
907,102 Armstrong Ave,Staten Island,10-Aug-18,760000.0,2474,10308,Staten Island,307.19482619240097
908,31 Ludlow St,Staten Island,10-Aug-18,549000.0,1512,10312,Staten Island,363.0952380952381
909,40 Van Buren St,Staten Island,10-Aug-18,385000.0,1768,10301,Staten Island,217.7601809954751
910,467 Dongan Hills Ave,Staten Island,10-Aug-18,566000.0,1500,10305,Staten Island,377.3333333333333
911,273 Winchester Ave,Staten Island,14-Aug-18,570000.0,1120,10312,Staten Island,508.92857142857144
912,199 Petrus Ave,Staten Island,14-Aug-18,840000.0,2548,10312,Staten Island,329.6703296703297
913,178 Amsterdam Ave,Staten Island,14-Aug-18,738500.0,2357,10314,Staten Island,313.3220195163343
914,229 Livingston Ave,Staten Island,14-Aug-18,325000.0,1928,10314,Staten Island,168.56846473029046
915,101 Laurel Ave,Staten Island,14-Aug-18,388000.0,1056,10304,Staten Island,367.42424242424244
916,32 Westervelt Ave,Staten Island,14-Aug-18,675000.0,2277,10301,Staten Island,296.44268774703556
917,57 Boulder St,Staten Island,14-Aug-18,620000.0,1622,10312,Staten Island,382.24414303329223
918,6 Ada Dr,Staten Island,14-Aug-18,265000.0,972,10314,Staten Island,272.63374485596705
919,278 Ilyssa Way,Staten Island,14-Aug-18,390000.0,1510,10312,Staten Island,258.27814569536423
920,165 Edgegrove Ave,Staten Island,14-Aug-18,740000.0,2168,10312,Staten Island,341.32841328413286
921,107 Wild Ave,Staten Island,14-Aug-18,628888.0,1500,10314,Staten Island,419.25866666666667
922,12 Waterside Pkwy,Staten Island,14-Aug-18,670000.0,1650,10308,Staten Island,406.06060606060606
923,777 Rossville Ave,Staten Island,14-Aug-18,625000.0,2400,10309,Staten Island,260.4166666666667
924,25 Ferndale Ave,Staten Island,14-Aug-18,438888.0,1040,10314,Staten Island,422.0076923076923
925,51 Canon Dr #123,Staten Island,14-Aug-18,425000.0,1530,10314,Staten Island,277.77777777777777
926,1002 Arden Ave,Staten Island,13-Aug-18,590000.0,1400,10312,Staten Island,421.42857142857144
927,53 Essex Dr,Staten Island,13-Aug-18,729999.0,2100,10314,Staten Island,347.61857142857144
928,824 Stafford Ave,Staten Island,13-Aug-18,560000.0,1440,10309,Staten Island,388.8888888888889
929,47 Winfield St,Staten Island,13-Aug-18,150000.0,824,10305,Staten Island,182.03883495145632
930,1189 Olympia Blvd #1191,Staten Island,13-Aug-18,759054.0,2620,10306,Staten Island,289.71526717557254
931,63 Meadow Pl,Staten Island,13-Aug-18,430000.0,1548,10306,Staten Island,277.77777777777777
932,211 Melba St,Staten Island,13-Aug-18,535000.0,1296,10314,Staten Island,412.80864197530866
933,653 Ocean Ter,Staten Island,13-Aug-18,1070000.0,4408,10301,Staten Island,242.7404718693285
934,142 Marion St,Staten Island,13-Aug-18,339000.0,1190,10310,Staten Island,284.87394957983196
935,424 Hunter Ave,Staten Island,13-Aug-18,109512.0,588,10306,Staten Island,186.24489795918367
936,5 Smith St,Staten Island,13-Aug-18,160000.0,540,10305,Staten Island,296.2962962962963
937,11 Windham Loop #2HH,Staten Island,13-Aug-18,305000.0,760,10314,Staten Island,401.3157894736842
938,77 Cuba Ave,Staten Island,15-Aug-18,550000.0,1200,10306,Staten Island,458.3333333333333
939,6 Garibaldi Ave,Staten Island,15-Aug-18,772000.0,1900,10306,Staten Island,406.3157894736842
940,70 North Dr,Staten Island,15-Aug-18,465000.0,504,10305,Staten Island,922.6190476190476
941,87 Gwenn Loop,Staten Island,15-Aug-18,540000.0,1200,10314,Staten Island,450.0
942,51 Chatham St,Staten Island,15-Aug-18,490000.0,1120,10312,Staten Island,437.5
943,169 Devon Loop,Staten Island,15-Aug-18,350000.0,1173,10314,Staten Island,298.38022165387895
944,469 Hylan Blvd,Staten Island,15-Aug-18,600000.0,2176,10305,Staten Island,275.7352941176471
945,28 Ada Dr,Staten Island,15-Aug-18,395000.0,1181,10314,Staten Island,334.4623200677392
946,100 Ramona Ave,Staten Island,15-Aug-18,690000.0,1890,10312,Staten Island,365.07936507936506
947,928 Richmond Rd,Staten Island,15-Aug-18,950000.0,1092,10304,Staten Island,869.9633699633699
948,999 Forest Ave #1J,Staten Island,15-Aug-18,170000.0,572,10310,Staten Island,297.2027972027972
949,190 Pierce St,Staten Island,15-Aug-18,375000.0,1248,10304,Staten Island,300.4807692307692
950,79 Longdale St,Staten Island,15-Aug-18,735000.0,2228,10314,Staten Island,329.8922800718133
951,120 Wadsworth Ave,Staten Island,15-Aug-18,579000.0,1020,10305,Staten Island,567.6470588235294
952,35 Taunton St,Staten Island,15-Aug-18,559888.0,1176,10306,Staten Island,476.0952380952381
953,57 Taft Ave,Staten Island,15-Aug-18,518000.0,2850,10301,Staten Island,181.75438596491227
954,913 Rathbun Ave,Staten Island,15-Aug-18,955000.0,2400,10309,Staten Island,397.9166666666667
955,41 Pilot Ln,Staten Island,15-Aug-18,727500.0,2365,10309,Staten Island,307.6109936575053
956,77 Cranford Ave,Staten Island,15-Aug-18,100000.0,1200,10306,Staten Island,83.33333333333333
957,215 Hart Blvd #5H,Staten Island,15-Aug-18,172500.0,688,10301,Staten Island,250.72674418604652
958,32 Carlyle Grn,Staten Island,15-Aug-18,440000.0,1408,10312,Staten Island,312.5
959,837 Hylan Blvd,Staten Island,15-Aug-18,800000.0,2128,10305,Staten Island,375.9398496240602
960,63 Treadwell Ave,Staten Island,15-Aug-18,303800.0,1728,10302,Staten Island,175.8101851851852
961,6 New Ln #3C,Staten Island,14-Aug-18,307000.0,838,10305,Staten Island,366.3484486873508
962,40 Wellington Ct #1D,Staten Island,14-Aug-18,382000.0,1138,10314,Staten Island,335.67662565905096
963,44 Delaware St,Staten Island,14-Aug-18,765000.0,975,10304,Staten Island,784.6153846153846
964,131 Bridgetown St,Staten Island,14-Aug-18,860000.0,2108,10314,Staten Island,407.96963946869073
965,44 Avon Ln,Staten Island,14-Aug-18,410000.0,1240,10314,Staten Island,330.64516129032256
966,3023 Richmond Rd,Staten Island,14-Aug-18,430000.0,864,10306,Staten Island,497.68518518518516
967,1025 Rathbun Ave,Staten Island,14-Aug-18,390000.0,1440,10309,Staten Island,270.8333333333333
968,89 Starbuck St,Staten Island,16-Aug-18,300000.0,839,10304,Staten Island,357.56853396901073
969,250 Elm St,Staten Island,16-Aug-18,500000.0,1720,10310,Staten Island,290.69767441860466
970,28 Cloverdale Ave,Staten Island,16-Aug-18,515000.0,1095,10308,Staten Island,470.31963470319636
971,132 Stobe Ave,Staten Island,16-Aug-18,585000.0,1200,10306,Staten Island,487.5
972,409 Preston Ave,Staten Island,16-Aug-18,570000.0,1000,10312,Staten Island,570.0
973,24E South Ave #32,Staten Island,16-Aug-18,245000.0,910,10303,Staten Island,269.2307692307692
974,218 Stobe Ave,Staten Island,16-Aug-18,470000.0,1120,10306,Staten Island,419.64285714285717
975,127 Monahan Ave,Staten Island,16-Aug-18,495000.0,1200,10314,Staten Island,412.5
976,31 Franklin Ln #1A,Staten Island,16-Aug-18,405000.0,864,10306,Staten Island,468.75
977,181 Lexington Ave,Staten Island,16-Aug-18,425000.0,1030,10302,Staten Island,412.621359223301
978,49 Chatham St,Staten Island,16-Aug-18,490000.0,1120,10312,Staten Island,437.5
979,35 Country Dr W #A,Staten Island,16-Aug-18,300000.0,957,10314,Staten Island,313.47962382445144
980,12 Raymond Pl,Staten Island,16-Aug-18,743221.0,2958,10310,Staten Island,251.2579445571332
981,1942 Arthur Kill Rd,Staten Island,16-Aug-18,405000.0,1008,10312,Staten Island,401.7857142857143
982,287 Bancroft Ave,Staten Island,16-Aug-18,700000.0,1236,10306,Staten Island,566.3430420711974
983,201 Ward Ave,Staten Island,16-Aug-18,430000.0,1544,10304,Staten Island,278.4974093264249
984,177 Chestnut Ave,Staten Island,16-Aug-18,725000.0,1800,10305,Staten Island,402.77777777777777
985,655 Steuben St,Staten Island,20-Aug-18,915000.0,2172,10305,Staten Island,421.2707182320442
986,34 Conference Ct,Staten Island,20-Aug-18,445000.0,1700,10307,Staten Island,261.7647058823529
987,105 Ridgewood Ave,Staten Island,20-Aug-18,875000.0,3150,10312,Staten Island,277.77777777777777
988,408 Castleton Ave,Staten Island,20-Aug-18,330750.0,1200,10301,Staten Island,275.625
989,344 Windham Loop,Staten Island,20-Aug-18,399999.0,1436,10314,Staten Island,278.5508356545961
990,201 Maple Pkwy,Staten Island,20-Aug-18,425000.0,840,10303,Staten Island,505.95238095238096
991,279 Nelson Ave #A,Staten Island,20-Aug-18,392000.0,900,10308,Staten Island,435.55555555555554
992,6 Coursen Ct,Staten Island,20-Aug-18,374166.0,1256,10304,Staten Island,297.9028662420382
993,52 Hickory Ave,Staten Island,20-Aug-18,613000.0,1040,10305,Staten Island,589.4230769230769
994,7304 Amboy Rd,Staten Island,20-Aug-18,565000.0,1195,10307,Staten Island,472.8033472803347
995,30 Selvin Loop,Staten Island,20-Aug-18,202000.0,999,10303,Staten Island,202.20220220220222
996,259 Saint Johns Ave,Staten Island,17-Aug-18,700000.0,2880,10305,Staten Island,243.05555555555554
997,7 Northern Blvd,Staten Island,17-Aug-18,464600.0,1449,10301,Staten Island,320.63492063492066
998,50 Hammock Ln,Staten Island,17-Aug-18,480000.0,1805,10312,Staten Island,265.9279778393352
999,275 Abingdon Ave,Staten Island,17-Aug-18,545000.0,1364,10308,Staten Island,399.5601173020528
1000,337 Howard Ave,Staten Island,17-Aug-18,999999.0,4472,10301,Staten Island,223.61337209302326
1001,21 Wellbrook Ave,Staten Island,17-Aug-18,460000.0,1080,10314,Staten Island,425.9259259259259
1002,482 Vernon Ave,Staten Island,17-Aug-18,882300.0,2250,10309,Staten Island,392.1333333333333
1003,1036 Olympia Blvd,Staten Island,17-Aug-18,160000.0,700,10306,Staten Island,228.57142857142858
1004,55 Arlington Ave,Staten Island,17-Aug-18,517000.0,1372,10303,Staten Island,376.82215743440236
